County,Site,LabSampleNum,WRIANumber,CollectDate,Parameter,Toxin Concentration (µg/L),MDL (µg/L),ExceedInd,ScumInd,Location,ClientLocator,SiteID
King,Idylwood Beach,L65902-2,8,08/15/2016,Microcystin,<MDL,0.200,No,No,,,194
King,Idylwood Beach,L65870-2,8,08/08/2016,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L65870-2,8,08/08/2016,Microcystin,<MDL,0.200,No,No,,,194
King,Idylwood Beach,L65832-2,8,08/01/2016,Microcystin,<MDL,0.200,No,No,,,194
King,Idylwood Beach,L65753-2,8,07/25/2016,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L65753-2,8,07/25/2016,Microcystin,<MDL,0.200,No,No,,,194
King,Idylwood Beach,L65710-2,8,07/18/2016,Microcystin,<MDL,0.200,No,No,,,194
King,Idylwood Beach,L65680-2,8,07/11/2016,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L65680-2,8,07/11/2016,Microcystin,<MDL,0.200,No,No,,,194
King,Idylwood Beach,L65646-2,8,07/05/2016,Microcystin,<MDL,0.200,No,No,,,194
King,Idylwood Beach,L65601-2,8,06/27/2016,Anatoxin-a,0.014,0.010,No,No,,,194
King,Idylwood Beach,L65601-2,8,06/27/2016,Microcystin,<MDL,0.200,No,No,,,194
King,Idylwood Beach,L65568-2,8,06/20/2016,Microcystin,<MDL,0.200,No,No,,,194
King,Idylwood Beach,L65530-2,8,06/13/2016,Microcystin,<MDL,0.200,No,No,,,194
King,Idylwood Beach,L65481-2,8,06/06/2016,Microcystin,<MDL,0.200,No,No,,,194
King,Idylwood Beach,L64021-2,8,10/26/2015,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L64021-2,8,10/26/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63927-2,8,10/19/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63846-2,8,10/12/2015,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L63846-2,8,10/12/2015,Microcystin,0.176,0.160,No,No,,,194
King,Idylwood Beach,L63818-2,8,10/05/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63801-2,8,09/28/2015,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L63801-2,8,09/28/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63745-2,8,09/21/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63662-2,8,09/14/2015,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L63662-2,8,09/14/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63599-2,8,09/08/2015,Microcystin,0.177,0.160,No,No,,,194
King,Idylwood Beach,L63513-2,8,08/31/2015,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L63513-2,8,08/31/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63493-2,8,08/24/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63433-2,8,08/17/2015,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L63433-2,8,08/17/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63264-2,8,08/10/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63259-2,8,08/03/2015,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L63259-2,8,08/03/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63179-2,8,07/27/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63178-2,8,07/20/2015,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L63178-2,8,07/20/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63119-2,8,07/13/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63115-2,8,07/06/2015,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L63115-2,8,07/06/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63063-2,8,06/29/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L63008-2,8,06/22/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L62981-2,8,06/15/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L62938-2,8,06/08/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L62857-2,8,06/01/2015,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L61451-2,8,10/27/2014,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L61451-2,8,10/27/2014,Microcystin,0.168,0.160,No,No,,,194
King,Idylwood Beach,L61449-2,8,10/20/2014,Microcystin,0.165,0.160,No,No,,,194
King,Idylwood Beach,L61278-2,8,10/13/2014,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L61278-2,8,10/13/2014,Microcystin,0.243,0.160,No,No,,,194
King,Idylwood Beach,L61226-2,8,10/06/2014,Microcystin,0.224,0.160,No,No,,,194
King,Idylwood Beach,L61225-2,8,09/29/2014,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L61225-2,8,09/29/2014,Microcystin,0.248,0.160,No,No,,,194
King,Idylwood Beach,L61224-2,8,09/22/2014,Microcystin,0.169,0.160,No,No,,,194
King,Idylwood Beach,L61053-2,8,09/15/2014,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L61053-2,8,09/15/2014,Microcystin,0.181,0.160,No,No,,,194
King,Idylwood Beach,L61052-2,8,09/08/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60939-2,8,09/02/2014,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L60939-2,8,09/02/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60865-2,8,08/25/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60765-2,8,08/18/2014,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L60765-2,8,08/18/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60729-2,8,08/11/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60667-2,8,08/04/2014,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L60667-2,8,08/04/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60634-2,8,07/28/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60633-2,8,07/21/2014,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L60633-2,8,07/21/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60567-2,8,07/14/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60493-2,8,07/07/2014,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L60493-2,8,07/07/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60437-2,8,06/30/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60428-2,8,06/23/2014,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L60428-2,8,06/23/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60426-2,8,06/16/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60410-2,8,06/09/2014,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L60410-2,8,06/09/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L60362-2,8,06/02/2014,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58823-2,8,10/28/2013,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L58823-2,8,10/28/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58822-2,8,10/21/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58821-2,8,10/14/2013,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L58821-2,8,10/14/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58820-2,8,10/07/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58696-2,8,09/30/2013,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L58696-2,8,09/30/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58695-2,8,09/23/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58556-2,8,09/16/2013,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L58556-2,8,09/16/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58555-2,8,09/09/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58424-2,8,09/03/2013,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L58424-2,8,09/03/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58423-2,8,08/26/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58354-2,8,08/19/2013,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L58354-2,8,08/19/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58288-2,8,08/12/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58287-2,8,08/05/2013,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L58287-2,8,08/05/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58286-2,8,07/29/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58256-2,8,07/22/2013,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L58256-2,8,07/22/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58165-2,8,07/15/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58099-2,8,07/08/2013,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L58099-2,8,07/08/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58097-2,8,07/01/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58064-2,8,06/24/2013,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L58064-2,8,06/24/2013,Microcystin,<MDL,0.160,No,No,,,194
King,Idylwood Beach,L58025-2,8,06/17/2013,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L58024-2,8,06/10/2013,Anatoxin-a,<MDL,0.010,No,No,,,194
King,Idylwood Beach,L58024-2,8,06/10/2013,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L57933-2,8,06/03/2013,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L57932-2,8,05/28/2013,Anatoxin-a,0.020,0.010,No,No,,,194
King,Idylwood Beach,L57932-2,8,05/28/2013,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L56603-2,8,10/22/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L56601-2,8,10/15/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L56601-2,8,10/15/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L56600-2,8,10/08/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L56414-2,8,10/01/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L56414-2,8,10/01/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L56371-2,8,09/17/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L56371-2,8,09/17/2012,Microcystin,0.054,0.050,No,No,,,194
King,Idylwood Beach,L56370-2,8,09/10/2012,Microcystin,0.056,0.050,No,No,,,194
King,Idylwood Beach,L56369-2,8,09/04/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L56369-2,8,09/04/2012,Microcystin,0.059,0.050,No,No,,,194
King,Idylwood Beach,L56224-2,8,08/27/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L56224-2,8,08/27/2012,Microcystin,0.053,0.050,No,No,,,194
King,Idylwood Beach,L56223-2,8,08/20/2012,Microcystin,0.067,0.050,No,No,,,194
King,Idylwood Beach,L56154-2,8,08/13/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L56154-2,8,08/13/2012,Microcystin,0.050,0.050,No,No,,,194
King,Idylwood Beach,L56123-2,8,08/06/2012,Microcystin,0.050,0.050,No,No,,,194
King,Idylwood Beach,L55974-2,8,07/30/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L55974-2,8,07/30/2012,Microcystin,0.062,0.050,No,No,,,194
King,Idylwood Beach,L55973-2,8,07/23/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L55952-2,8,07/16/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L55952-2,8,07/16/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L55910-2,8,07/09/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L55909-2,8,07/02/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L55909-2,8,07/02/2012,Microcystin,0.061,0.050,No,No,,,194
King,Idylwood Beach,L55908-2,8,06/25/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L55908-2,8,06/25/2012,Microcystin,0.064,0.050,No,No,,,194
King,Idylwood Beach,L55857-2,8,06/18/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L55782-2,8,06/11/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L55782-2,8,06/11/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L55777-2,8,06/04/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L55732-2,8,05/29/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L55732-2,8,05/29/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L55697-2,8,05/21/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L55696-2,8,05/14/2012,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L55696-2,8,05/14/2012,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L54376-2,8,10/24/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L54373-2,8,10/17/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L54373-2,8,10/17/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L54221-2,8,10/10/2011,Microcystin,0.051,0.050,No,No,,,194
King,Idylwood Beach,L54311-2,8,10/03/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L54311-2,8,10/03/2011,Microcystin,0.057,0.050,No,No,,,194
King,Idylwood Beach,L54217-2,8,09/26/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L54098-2,8,09/19/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L54098-2,8,09/19/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L54097-2,8,09/12/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53911-2,8,09/06/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L53911-2,8,09/06/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53910-2,8,08/29/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L53910-2,8,08/29/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53906-2,8,08/22/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53782-2,8,08/15/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L53782-2,8,08/15/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53780-2,8,08/08/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53562-2,8,08/01/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L53562-2,8,08/01/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53561-2,8,07/25/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53522-2,8,07/18/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L53522-2,8,07/18/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53520-2,8,07/11/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53470-2,8,07/05/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L53470-2,8,07/05/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53432-2,8,06/27/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L53432-2,8,06/27/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53424-2,8,06/20/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53324-2,8,06/13/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L53324-2,8,06/13/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53320-2,8,06/06/2011,Microcystin,0.061,0.050,No,No,,,194
King,Idylwood Beach,L53319-2,8,05/31/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L53319-2,8,05/31/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53248-2,8,05/23/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L53241-2,8,05/16/2011,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L53241-2,8,05/16/2011,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51784-2,8,10/25/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51783-2,8,10/18/2010,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L51783-2,8,10/18/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51910-2,8,10/11/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51781-2,8,10/04/2010,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L51781-2,8,10/04/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51779-2,8,09/27/2010,Microcystin,0.167,0.050,No,No,,,194
King,Idylwood Beach,L51603-2,8,09/20/2010,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L51603-2,8,09/20/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51602-2,8,09/13/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51600-2,8,09/07/2010,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L51600-2,8,09/07/2010,Microcystin,0.062,0.050,No,No,,,194
King,Idylwood Beach,L51486-2,8,08/30/2010,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L51486-2,8,08/30/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51446-2,8,08/23/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51445-2,8,08/16/2010,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L51445-2,8,08/16/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51311-2,8,08/09/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51309-2,8,08/02/2010,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L51309-2,8,08/02/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51202-2,8,07/26/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51201-2,8,07/19/2010,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L51201-2,8,07/19/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51053-2,8,07/12/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51040-2,8,07/06/2010,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L51040-2,8,07/06/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51022-2,8,06/28/2010,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L51022-2,8,06/28/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L51021-2,8,06/21/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L50987-2,8,06/14/2010,Anatoxin-a,<MDL,0.019,No,No,,,194
King,Idylwood Beach,L50987-2,8,06/14/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L50929-2,8,06/07/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L50928-2,8,06/01/2010,Anatoxin-a,<MDL,0.047,No,No,,,194
King,Idylwood Beach,L50928-2,8,06/01/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L50861-2,8,05/24/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L50867-2,8,05/17/2010,Anatoxin-a,<MDL,0.047,No,No,,,194
King,Idylwood Beach,L50867-2,8,05/17/2010,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L49460-2,8,10/27/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L49376-2,8,10/20/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L49307-2,8,10/13/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L49250-2,8,10/06/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L49172-2,8,09/29/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L49125-2,8,09/22/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L49031-2,8,09/15/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48942-2,8,09/08/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48940-2,8,08/31/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48805-2,8,08/25/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48763-2,8,08/18/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48699-2,8,08/11/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48696-2,8,08/04/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48643-2,8,07/28/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48575-2,8,07/21/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48457-2,8,07/14/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48399-2,8,07/07/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48325-2,8,06/29/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48324-2,8,06/23/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48292-2,8,06/15/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48234-2,8,06/09/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48143-2,8,06/02/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48077-2,8,05/26/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L48076-2,8,05/18/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Idylwood Beach,L47947-2,8,05/12/2009,Microcystin,<MDL,0.050,No,No,,,194
King,Lake Sammamish Beach,L81722-11,8,05/31/2023,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L80390-11,8,10/24/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L80390-11,8,10/24/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L80349-11,8,10/17/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L80349-11,8,10/17/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L80294-11,8,10/11/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L80294-11,8,10/11/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L80236-11,8,10/03/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L80236-11,8,10/03/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L80172-11,8,09/26/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L80172-11,8,09/26/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L80148-11,8,09/20/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L80148-11,8,09/20/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L80106-11,8,09/13/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L80106-11,8,09/13/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L80084-11,8,09/07/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L80084-11,8,09/07/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L80019-11,8,08/30/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L80019-11,8,08/30/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L79965-11,8,08/23/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L79965-11,8,08/23/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L79875-11,8,08/16/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L79875-11,8,08/16/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L79807-11,8,08/09/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L79807-11,8,08/09/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L79764-11,8,08/02/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
King,Lake Sammamish Beach,L79764-11,8,08/02/2022,Microcystin,<MDL,0.150,No,No,,,195
King,Lake Sammamish Beach,L79717-11,8,07/26/2022,Anatoxin-a,<MDL,0.165,No,No,,,195
